FJN_COD;FJN_NOME;FJN_AGENCI;FJN_NOMAGE;FJN_END;FJN_MUN;FJN_PROV;FJN_POSTAL;FJN_BLOCK
15;BANK BOSTON;185;LIBERTADOR;LIBERTADOR 13821;MARTINEZ;BA;1640;1
15;BANK BOSTON;73;AV. SUCRE 1926 - SAN ISIDRO - BS. AS.;;;BA;1642;1
15;BANK BOSTON;132;SAN ISIDRO;;;BA;1642;1
15;BANK BOSTON;155;SAN ISIDRO;;;BA;1642;1
15;BANK BOSTON;111;GRAL PACHECO;;;BA;1646;1
15;BANK BOSTON;79;TIGRE;;;BA;1648;1
15;BANK BOSTON;20;SAN MARTIN;;;BA;1650;1
15;BANK BOSTON;108;SAN MARTIN;;;BA;1650;1
15;BANK BOSTON;156;SAN MARTIN;;;BA;1650;1
15;BANK BOSTON;159;SUC.VILLA BALLESTER;;;BA;1653;1
15;BANK BOSTON;141;JOSE L. SUAREZ;;;BA;1655;1
15;BANK BOSTON;75;SUC.SAN MIGUEL;;;BA;1663;1
15;BANK BOSTON;62;TORTUGUITAS;;;BA;1667;1
15;BANK BOSTON;135;AV.SAN MARTIN 2061 - CASEROS - BS.AS.;;;BA;1678;1
15;BANK BOSTON;137;CDAD.JARDIN;;;BA;1684;1
15;BANK BOSTON;52;RAMOS MEJIA;;;BA;1704;1
15;BANK BOSTON;52;RAMOS MEJIA;AV DE MAYO 241;RAMOS MEJIA;BA;1704;1
15;BANK BOSTON;44;MORON;;;BA;1708;1
15;BANK BOSTON;151;PLAZA OESTE (MORON);;;BA;1708;1
15;BANK BOSTON;16;SUCURSAL SAN JUSTO;;;BA;1754;1
15;BANK BOSTON;17;LANUS;;;BA;1824;1
15;BANK BOSTON;45;L. ZAMORA;;;BA;1832;1
15;BANK BOSTON;143;SUC.LOMAS CENTER;;;BA;1832;1
15;BANK BOSTON;180;LOMAS DE ZAMORA;;;BA;1832;1
15;BANK BOSTON;105;LUIS GUILLON;;;BA;1842;1
15;BANK BOSTON;196;MONTE GRANDE;BV. BUENOS AIRES 237;MONTE GRANDE;BA;1842;1
15;BANK BOSTON;82;ADROGUE;;;BA;1846;1
15;BANK BOSTON;1;AVELLANEDA;;;BA;1870;1
15;BANK BOSTON;130;AVELLANEDA;;;BA;1870;1
15;BANK BOSTON;11;QUILMES;;;BA;1878;1
15;BANK BOSTON;153;QUILMES OESTE;;;BA;1878;1
15;BANK BOSTON;19;LA PLATA;;;BA;1900;1
15;BANK BOSTON;142;DIAG. 74 #1470 (LA PLATA);;;BA;1900;1
15;BANK BOSTON;1;CIUDAD AUT DE BS AS;SUIPACHA 00664 7MO;CIUDAD AUT DE BS AS;CF;1000;1
15;BANK BOSTON;5;ROSARIO;;;SF;2000;1
15;BANK BOSTON;123;ROSARIO;;;SF;2000;1
15;BANK BOSTON;186;ROSARIO;;;SF;2000;1
15;BANK BOSTON;195;CARLOS PELLEGRINI;CARLOS PELLEGRINI 1138;ROSARIO;SF;2000;1
15;BANK BOSTON;95;RAFAELA;;;SF;2300;1
15;BANK BOSTON;124;SAN FRANCISCO;;;SF;2400;1
15;BANK BOSTON;191;SAN FRANCISCO;BV.25 DE MAYO 1740;SAN FRANCISCO;SF;2400;1
15;BANK BOSTON;72;VENADO TUERTO;;;SF;2600;1
15;BANK BOSTON;192;SUC VENADO TUERTO;SAN MARTIN 671;VENADO TUERTO;SF;2600;1
15;BANK BOSTON;69;PERGAMINO;;;BA;2700;1
15;BANK BOSTON;154;S.A.DE ARECO;;;BA;2760;1
15;BANK BOSTON;94;CAMPANA;;;BA;2804;1
15;BANK BOSTON;89;GUALEGUAYCHU;;;ER;2820;1
15;BANK BOSTON;190;SAN NICOLAS;DE LA NACION 302;SAN NICOLAS;BA;2900;1
15;BANK BOSTON;58;SANTA FE;;;SF;3000;1
15;BANK BOSTON;114;SAUC.PARANA;;;ER;3100;1
15;BANK BOSTON;97;CONCORDIA;;;ER;3200;1
15;BANK BOSTON;99;POSADAS;;;MI;3300;1
15;BANK BOSTON;59;CORRIENTES;;;CR;3400;1
15;BANK BOSTON;14;RESISTENCIA  25 MAYO  9 DE JU;;;CH;3500;1
15;BANK BOSTON;101;RECONQUISTA;;;SF;3560;1
15;BANK BOSTON;83;FORMOSA;;;FO;3600;1
15;BANK BOSTON;15;TUCUMAN;;;TU;4000;1
15;BANK BOSTON;106;SRGO. DEL ESTERO;;;SE;4200;1
15;BANK BOSTON;103;SALTA;;;SA;4400;1
15;BANK BOSTON;107;EXODO 740 (S.S. DE JUJUY);;;JU;4600;1
15;BANK BOSTON;194;JUJUY;NECOCHEA 480;S.S. DE JUJUY;JU;4600;1
15;BANK BOSTON;102;CATAMARCA;;;CA;4700;1
15;BANK BOSTON;12;CORDOBA;;;CO;5000;1
15;BANK BOSTON;67;CORDOBA;;;CO;5000;1
15;BANK BOSTON;78;CORDOBA;;;CO;5000;1
15;BANK BOSTON;515;CORDOBA;;;CO;5000;1
15;BANK BOSTON;66;CERRO LAS ROSAS;;CORDOBA;CO;5009;1
15;BANK BOSTON;85;SAN JUAN;;;SJ;5400;1
15;BANK BOSTON;13;MENDOZA;;;ME;5500;1
15;BANK BOSTON;77;MENDOZA;;;ME;5500;1
15;BANK BOSTON;76;SUC.GODOY CRUZ;;;ME;5501;1
15;BANK BOSTON;65;L. DE CUYO;;;ME;5507;1
15;BANK BOSTON;71;SAN MARTIN;;;ME;5570;1
15;BANK BOSTON;197;SAN MARTIN;25 DE MAYO 440;SAN MARTIN;ME;5570;1
15;BANK BOSTON;88;SAN RAFAEL;;SAN RAFAEL;ME;5602;1
15;BANK BOSTON;80;SAN LUIS;;;SL;5700;1
15;BANK BOSTON;70;VILLA MERCEDES;;;SL;5730;1
15;BANK BOSTON;56;RIO CUARTO;;;CO;5800;1
15;BANK BOSTON;68;VILLA MARIA;;;CO;5900;1
15;BANK BOSTON;98;JUNIN;;;BA;6000;1
15;BANK BOSTON;63;LABOULAYE;;;CO;6120;1
15;BANK BOSTON;120;SANTA ROSA;;;LP;6300;1
15;BANK BOSTON;117;GRAL. PICO;;;LP;6360;1
15;BANK BOSTON;116;PEHUAJO;;;BA;6450;1
15;BANK BOSTON;92;LUJAN;;;BA;6700;1
15;BANK BOSTON;96;TANDIL;;;BA;7000;1
15;BANK BOSTON;87;AZUL;;;BA;7300;1
15;BANK BOSTON;104;OLAVARRIA;;;BA;7400;1
15;BANK BOSTON;21;MAR DEL PLATA;;;BA;7600;1
15;BANK BOSTON;122;MAR DEL PLATA;;;BA;7600;1
15;BANK BOSTON;60;BAHIA BLANCA;;;BA;8000;1
15;BANK BOSTON;61;NEUQUEN;;;NE;8300;1
15;BANK BOSTON;113;GRAL.ROCA;;;RN;8332;1
15;BANK BOSTON;91;INTENDENTE SALABERRY 25 PRIMERO A;;;SC;9000;1
16;CITIBANK N.A.;7;AV. TRIUNVIRATO 4251;;;CF;1000;1
16;CITIBANK N.A.;8;TRIBUNALES;;;CF;1000;1
16;CITIBANK N.A.;10;AV. SANTA FE 1634;;;CF;1000;1
16;CITIBANK N.A.;11;ALTOS DE PALERMO;;;CF;1000;1
16;CITIBANK N.A.;12;SUCURSAL FLORIDA;;;CF;1000;1
16;CITIBANK N.A.;1;BUENOS AIRES;;;CF;1000;1
16;CITIBANK N.A.;2;BUENOS AIRES;;;CF;1000;1
16;CITIBANK N.A.;5;BUENOS AIRES;;;CF;1000;1
16;CITIBANK N.A.;9;BUENOS AIRES;;;CF;1000;1
16;CITIBANK N.A.;19;BUENOS AIRES;;;CF;1000;1
16;CITIBANK N.A.;22;SUC. AV. CORRIENTES;;;CF;1000;1
16;CITIBANK N.A.;26;BOTANICO (C.F.);;;CF;1000;1
16;CITIBANK N.A.;28;TORRE DINERS;;;CF;1000;1
16;CITIBANK N.A.;33;CAPITAL FEDERAL;;;CF;1000;1
16;CITIBANK N.A.;43;BUENOS AIRES;;;CF;1000;1
16;CITIBANK N.A.;49;SUCURSAL MICROCENTRO;;;CF;1000;1
16;CITIBANK N.A.;69;BUENOS AIRES;;;CF;1000;1
16;CITIBANK N.A.;80;AV. CORRIENTES 886 (CAP. FED.);;;CF;1000;1
16;CITIBANK N.A.;83;CORRIENTES 2232 (CAPITAL FEDERAL);;;CF;1000;1
16;CITIBANK N.A.;84;LAVALLE 1428 - CAPITAL FEDERAL;;;CF;1000;1
16;CITIBANK N.A.;85;MORENO 1401/5 - BS.AS. - SUC.MONSERRAT;;;CF;1000;1
16;CITIBANK N.A.;87;CORRIENTES 5280;;;CF;1000;1
16;CITIBANK N.A.;89;BUENOS AIRES;;;CF;1000;1
16;CITIBANK N.A.;92;PEDRIEL 537;;;CF;1000;1
16;CITIBANK N.A.;0;BUENOS AIRES;;;CF;1036;1
16;CITIBANK N.A.;238;CAPITAL FEDERAL;AV. LIBERTADOR 2728;CAPITAL FEDERAL;CF;1086;1
16;CITIBANK N.A.;6;BUENOS AIRES;;CAPITAL FEDERAL;CF;1195;1
16;CITIBANK N.A.;46;SUCURSAL CABALLITO;;CAPITAL FEDERAL;CF;1406;1
16;CITIBANK N.A.;23;VILLA DEL PARQUE;;;CF;1417;1
16;CITIBANK N.A.;67;P. PUEYRREDON 2977 - VA. ADELINA - BS.AS;;;BA;1607;1
16;CITIBANK N.A.;208;TUCUMAN ESQ. VERGANI S/N (PILAR);;;BA;1629;1
16;CITIBANK N.A.;20;OLIVOS;;;BA;1636;1
16;CITIBANK N.A.;57;VICENTE LOPEZ;;;BA;1638;1
16;CITIBANK N.A.;24;MARTINEZ;;;BA;1640;1
16;CITIBANK N.A.;29;BUENOS AIRES;;;BA;1642;1
16;CITIBANK N.A.;47;BUENOS AIRES;;;BA;1650;1
16;CITIBANK N.A.;94;CORDOBA 4550 (VILLA BALLESTER);;;BA;1653;1
16;CITIBANK N.A.;36;SUC. SAN MIGUEL;;;BA;1663;1
16;CITIBANK N.A.;210;TIGRE;;;BA;1670;1
16;CITIBANK N.A.;48;MORON;;;BA;1708;1
16;CITIBANK N.A.;3;LOMAS DEL MIRADOR;;;BA;1752;1
16;CITIBANK N.A.;34;SUC. SAN JUSTO;;;BA;1754;1
16;CITIBANK N.A.;44;LANUS;;;BA;1824;1
16;CITIBANK N.A.;4;BUENOS AIRES;;;BA;1832;1
16;CITIBANK N.A.;31;AVELLANEDA;;;BA;1870;1
16;CITIBANK N.A.;58;AVELLANEDA;;;BA;1870;1
16;CITIBANK N.A.;58;AVELLANEDA;AV MITRE 550;AVELLANBEDA;BA;1870;1
16;CITIBANK N.A.;27;QUILMES;;;BA;1878;1
16;CITIBANK N.A.;38;CALLE 12-LA PLATA;;;BA;1900;1
16;CITIBANK N.A.;42;LA PLATA;;;BA;1900;1
16;CITIBANK N.A.;13;ROSARIO;;;SF;2000;1
16;CITIBANK N.A.;70;ROSARIO;;;SF;2000;1
16;CITIBANK N.A.;93;ROSARIO;;;SF;2000;1
16;CITIBANK N.A.;41;SAN NICOLAS;;;BA;2900;1
16;CITIBANK N.A.;21;SANTA FE;;;SF;3000;1
16;CITIBANK N.A.;55;PARANA  ORO VERDE;;;ER;3100;1
16;CITIBANK N.A.;50;CORDOBA;;;CO;3300;1
16;CITIBANK N.A.;54;CORRIENTES;;;CR;3400;1
16;CITIBANK N.A.;54;CORRIENTES;YRIGOYEN 1602;CORRIENTES;CR;3400;1
16;CITIBANK N.A.;32;RESISTENCIA;;;CH;3500;1
16;CITIBANK N.A.;35;TUCUMAN;;;TU;4000;1
16;CITIBANK N.A.;52;TUCUMAN;;;TU;4000;1
16;CITIBANK N.A.;86;SANTIAGO DEL ESTERO;;;SE;4200;1
16;CITIBANK N.A.;51;SALTA;;;SA;4400;1
16;CITIBANK N.A.;65;SALTA;;;SA;4400;1
16;CITIBANK N.A.;64;SUC.JUJUY;;;JU;4600;1
16;CITIBANK N.A.;14;CORDOBA;;;CO;5000;1
16;CITIBANK N.A.;45;CORDOBA;;;CO;5000;1
16;CITIBANK N.A.;79;CORDOBA;;;CO;5000;1
16;CITIBANK N.A.;90;CORDOBA;;;CO;5000;1
16;CITIBANK N.A.;59;CERRO DE LAS ROSAS;;;CO;5009;1
16;CITIBANK N.A.;56;SAN JUAN;;;SJ;5400;1
16;CITIBANK N.A.;63;SAN JUAN;;;SJ;5400;1
16;CITIBANK N.A.;15;MENDOZA;;;ME;5500;1
16;CITIBANK N.A.;60;MENDOZA;;;ME;5500;1
16;CITIBANK N.A.;61;MENDOZA;;;ME;5500;1
16;CITIBANK N.A.;77;SUCURSAL GODOY CRUZ MZA.;;;ME;5501;1
16;CITIBANK N.A.;68;SAN RAFAEL;;;ME;5600;1
16;CITIBANK N.A.;230;BANCO CITIBANK;RIVADAVIA 630;SAN LUIS;SL;5700;1
16;CITIBANK N.A.;62;RIO CUARTO;;;CO;5800;1
16;CITIBANK N.A.;204;AV. ESPANA 665 (TANDIL - BS. AS.);;;BA;7000;1
16;CITIBANK N.A.;40;OLAVARRIA;;;BA;7400;1
16;CITIBANK N.A.;17;MAR DEL PLATA;;;BA;7600;1
16;CITIBANK N.A.;91;MAR DEL PLATA;;;BA;7600;1
16;CITIBANK N.A.;66;SUC.NECOCHEA;;;BA;7630;1
16;CITIBANK N.A.;16;BAHIA BLANCA;;;BA;8000;1
16;CITIBANK N.A.;18;SUC. NEUQUEN;;;NE;8300;1
16;CITIBANK N.A.;209;BARILOCHE;;;RN;8400;1
16;CITIBANK N.A.;81;COMODORO RIVADAVIA;;;NE;9000;1
17;BBVA BANCO FRANCES;141;MICROCENTO;SARMIENTO 400;CAPITAL FEDERAL;CF;1000;1
17;BBVA BANCO FRANCES;214;MAR DEL PLATA;;;BA;1000;1
17;BBVA BANCO FRANCES;352;BANCO FRANCES;LUIS M. CAMPOS 1383;CAPITAL FEDERAL;CF;1000;1
17;BBVA BANCO FRANCES;1;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;3;AV. ALTE. BROWN 826 (C.F.);;;CF;1000;1
17;BBVA BANCO FRANCES;4;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;5;OBELISCO;;;CF;1000;1
17;BBVA BANCO FRANCES;6;SUC. CONSTITUCION;;;CF;1000;1
17;BBVA BANCO FRANCES;7;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;10;AV. SAINZ 1146 (NUEVA POMEYA);;;CF;1000;1
17;BBVA BANCO FRANCES;11;AV. CORRIENTES 2243/51 - ONCE (C.F.);;;CF;1000;1
17;BBVA BANCO FRANCES;17;BARRIO NORTE;;;CF;1000;1
17;BBVA BANCO FRANCES;18;BS.AS;;;CF;1000;1
17;BBVA BANCO FRANCES;26;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;32;MONTES DE OCA;;;CF;1000;1
17;BBVA BANCO FRANCES;42;NAZCA;;;CF;1000;1
17;BBVA BANCO FRANCES;43;SUC.AVDA. E.RIOS;;;CF;1000;1
17;BBVA BANCO FRANCES;45;VILLA DEVOTO;;;CF;1000;1
17;BBVA BANCO FRANCES;46;AV. J. B. ALBERDI 5838;;;CF;1000;1
17;BBVA BANCO FRANCES;48;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;56;AV. MARTIN GARCIA 702;;;CF;1000;1
17;BBVA BANCO FRANCES;101;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;105;VILLA DEL PARQUE;;;CF;1000;1
17;BBVA BANCO FRANCES;111;AV. CORRIENTES 2243;;;CF;1000;1
17;BBVA BANCO FRANCES;115;CORDOBA 3451 - CAP. FED.;;;CF;1000;1
17;BBVA BANCO FRANCES;116;CANCILLERIA;;;CF;1000;1
17;BBVA BANCO FRANCES;118;PASEO COLON 505;;;CF;1000;1
17;BBVA BANCO FRANCES;122;TALCAHUANO 459 - CAP. FED.;;;CF;1000;1
17;BBVA BANCO FRANCES;123;AV.MOREAU DE JUSTO 840/76 - CAP. FED.;;;CF;1000;1
17;BBVA BANCO FRANCES;124;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;126;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;135;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;137;SAYOS 5717;;;CF;1000;1
17;BBVA BANCO FRANCES;138;SUC.WARNES;;;CF;1000;1
17;BBVA BANCO FRANCES;143;SUC.VELEZ SARSFIELD;;;CF;1000;1
17;BBVA BANCO FRANCES;149;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;166;GALERIAS PACIFICO;;;CF;1000;1
17;BBVA BANCO FRANCES;172;PLAZA FLORES;;;CF;1000;1
17;BBVA BANCO FRANCES;174;SCALABRINI ORTIZ 2486/88;;;CF;1000;1
17;BBVA BANCO FRANCES;178;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;179;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;182;SUC.AV.BELGRANO;;;CF;1000;1
17;BBVA BANCO FRANCES;184;AV. DIAZ VELEZ 5253-65;;;CF;1000;1
17;BBVA BANCO FRANCES;197;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;301;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;302;URUGUAY 1031 - CAPITAL FEDERAL - BS. AS.;;;CF;1000;1
17;BBVA BANCO FRANCES;303;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;305;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;306;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;307;SUC.BELGRANO;;;CF;1000;1
17;BBVA BANCO FRANCES;308;SAN CRISTOBAL;;;CF;1000;1
17;BBVA BANCO FRANCES;315;AV.RIVADAVIA 5296 - CAP.FED. - CABALLITO;;;CF;1000;1
17;BBVA BANCO FRANCES;316;AV. L.N. ALEM 996;;;CF;1000;1
17;BBVA BANCO FRANCES;318;SUC.LINIERS;;;CF;1000;1
17;BBVA BANCO FRANCES;319;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;320;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;326;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;327;CAPITAL FEDERAL;;;CF;1000;1
17;BBVA BANCO FRANCES;328;AV.J.B.ALBERDI 6401 - CAP. FED.;;;CF;1000;1
17;BBVA BANCO FRANCES;329;AV. DE MAYO 1165;;;CF;1000;1
17;BBVA BANCO FRANCES;330;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;333;SUC.BELGRANO CHICO;;;CF;1000;1
17;BBVA BANCO FRANCES;339;VILLA URQUIZA;;;CF;1000;1
17;BBVA BANCO FRANCES;341;AV. A. MOREAU DE JUSTO 264 (C.P.);;;CF;1000;1
17;BBVA BANCO FRANCES;346;SUC.CONGRESO;;;CF;1000;1
17;BBVA BANCO FRANCES;356;SUC.NU%EZ;;;CF;1000;1
17;BBVA BANCO FRANCES;360;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;456;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;466;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;468;AV. SAN MARTIN 2349 - CAP. FED.;;;CF;1000;1
17;BBVA BANCO FRANCES;469;AV. SANTA FE 1630 - CAP. FED. - BS. AS.;;;CF;1000;1
17;BBVA BANCO FRANCES;470;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;490;RECONQUISTA 199;;;CF;1000;1
17;BBVA BANCO FRANCES;491;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;492;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;493;BUENOS AIRES;;;CF;1000;1
17;BBVA BANCO FRANCES;494;RECONQUISTA 199-PISO 2-CAP.FED.-BS.AS.;;;CF;1000;1
17;BBVA BANCO FRANCES;99;BUENOS AIRES;;;CF;1003;1
17;BBVA BANCO FRANCES;999;SUC.CATEDRAL;;CAPITAL FEDERAL;CF;1003;1
17;BBVA BANCO FRANCES;482;BAH;CHICLANA 63;BAHIA BLANCA;BA;1086;1
17;BBVA BANCO FRANCES;12;RONDEAU 3002 - CAPITAL FEDERAL;;;CF;1086;1
17;BBVA BANCO FRANCES;39;CAP. FED.;;;CF;1086;1
17;BBVA BANCO FRANCES;52;CAPITAL FEDERAL;AV. CERVIÒO 4648;CAP. FED.;CF;1086;1
17;BBVA BANCO FRANCES;106;BUENOS AIRES;;;CF;1086;1
17;BBVA BANCO FRANCES;112;ALTE. BROWN 113/115-ZARATE-BUENOS AIRES;;;CF;1086;1
17;BBVA BANCO FRANCES;114;CAP. FED.;;;CF;1086;1
17;BBVA BANCO FRANCES;155;CAPITAL FEDERAL;;;CF;1086;1
17;BBVA BANCO FRANCES;165;CAPITAL FEDERAL;AV. STA. FE 2699;CAPITAL FEDERAL;CF;1086;1
17;BBVA BANCO FRANCES;173;CAPITAL FEDERAL;;;CF;1086;1
17;BBVA BANCO FRANCES;185;SUCURSAL BALNEARIA;;;CF;1086;1
17;BBVA BANCO FRANCES;187;CAPITAL FEDERAL;AV. EVA PERON 4941;CAPITAL FEDERAL;CF;1086;1
17;BBVA BANCO FRANCES;293;BUENOS AIRES;;;CF;1086;1
17;BBVA BANCO FRANCES;304;CAPITAL FEDERAL;AV. DEL LIBERTADOR 2166;CAPITAL FEDERAL;CF;1086;1
17;BBVA BANCO FRANCES;332;BUENOS AIRES;;;CF;1086;1
17;BBVA BANCO FRANCES;362;BUENOS AIRES;;;CF;1086;1
17;BBVA BANCO FRANCES;370;BUENOS AIRES;;;CF;1086;1
17;BBVA BANCO FRANCES;467;AV. RIVADAVIA 6483/7;;CAPITAL FEDERAL;CF;1406;1
17;BBVA BANCO FRANCES;107;BUENOS AIRES;;;CF;1407;1
17;BBVA BANCO FRANCES;108;BUENOS AIRES;;;CF;1408;1
17;BBVA BANCO FRANCES;309;SUC.VILLA PUEYRREDON;;CAPITAL FEDERAL;CF;1419;1
17;BBVA BANCO FRANCES;120;BUENOS AIRES;;;CF;1426;1
17;BBVA BANCO FRANCES;313;CAPITAL FEDERAL;AV. ALVEAR 1528;CAPITAL FEDERAL;CF;1426;1
17;BBVA BANCO FRANCES;317;BUENOS AIRES;;;CF;1426;1
17;BBVA BANCO FRANCES;16;BUENOS AIRES;;;CF;1428;1
17;BBVA BANCO FRANCES;457;CAPITAL;;;CF;1437;1
17;BBVA BANCO FRANCES;147;LAPRIDA 3943 - VILLA MARTELLI;;;BA;1603;1
17;BBVA BANCO FRANCES;121;SUC.MUNRO;;;BA;1605;1
17;BBVA BANCO FRANCES;37;VILLA ADELINA;;;BA;1607;1
17;BBVA BANCO FRANCES;176;BOULOGNE;;;BA;1609;1
17;BBVA BANCO FRANCES;331;BOULOGNE SUR MER;;;BA;1609;1
17;BBVA BANCO FRANCES;460;BOULOGNE;;;BA;1609;1
17;BBVA BANCO FRANCES;113;HIPOLITO YRIGOYEN 921 (GRAL. PACHECO);;;BA;1617;1
17;BBVA BANCO FRANCES;53;SUC.ESCOBAR;;;BA;1625;1
17;BBVA BANCO FRANCES;353;SUC. ESCOBAR;;;BA;1625;1
17;BBVA BANCO FRANCES;25;PILAR;;;BA;1629;1
17;BBVA BANCO FRANCES;40;PILAR;;;BA;1629;1
17;BBVA BANCO FRANCES;462;PILAR;;;BA;1629;1
17;BBVA BANCO FRANCES;325;BUENOS AIRES;;;BA;1629;1
17;BBVA BANCO FRANCES;336;LA LUCILA;;;BA;1636;1
17;BBVA BANCO FRANCES;354;OLIVOS;;;BA;1636;1
17;BBVA BANCO FRANCES;164;AV. MAIPU 746 (VICENTE LOPEZ);;;BA;1638;1
17;BBVA BANCO FRANCES;314;VICENTE LOPEZ;;;BA;1638;1
17;BBVA BANCO FRANCES;125;SAN ISIDRO;;;BA;1642;1
17;BBVA BANCO FRANCES;154;SAN ISIDRO;;;BA;1642;1
17;BBVA BANCO FRANCES;13;SUC.SAN FERNANDO;;;BA;1646;1
17;BBVA BANCO FRANCES;171;TIGRE;AV. CAZON 67;TIGRE;BA;1648;1
17;BBVA BANCO FRANCES;15;SAN MARTIN;;;BA;1650;1
17;BBVA BANCO FRANCES;335;CALLE 89 N2250/6 (SAN MARTIN);;;BA;1650;1
17;BBVA BANCO FRANCES;461;SAN MARTIN;;;BA;1650;1
17;BBVA BANCO FRANCES;146;SUC.VILLA BALLESTER;;;BA;1653;1
17;BBVA BANCO FRANCES;311;SUC. VILLA BALLESTER;;;BA;1653;1
17;BBVA BANCO FRANCES;57;BELLA VISTA;;;BA;1661;1
17;BBVA BANCO FRANCES;44;SAN MIGUEL;;;BA;1663;1
17;BBVA BANCO FRANCES;129;SAN MIGUEL;;;BA;1663;1
17;BBVA BANCO FRANCES;344;SAN MIGUEL;;;BA;1663;1
17;BBVA BANCO FRANCES;21;RODRIGUEZ PENA 1595-STOS.LUGARES-BS.AS.;;;BA;1676;1
17;BBVA BANCO FRANCES;33;CASEROS;;;BA;1678;1
17;BBVA BANCO FRANCES;156;CASEROS CENTRO;;;BA;1678;1
17;BBVA BANCO FRANCES;159;VILLA BOSCH;;;BA;1682;1
17;BBVA BANCO FRANCES;151;SUC.PALOMAR;;;BA;1684;1
17;BBVA BANCO FRANCES;190;SUC.VILLA TESEI;;;BA;1688;1
17;BBVA BANCO FRANCES;170;SUC.RAMOS MEJIA;;;BA;1704;1
17;BBVA BANCO FRANCES;169;SUC.HAEDO;;;BA;1706;1
17;BBVA BANCO FRANCES;8;SUCURSAL MORON;;;BA;1708;1
17;BBVA BANCO FRANCES;9;MORON;;;BA;1708;1
17;BBVA BANCO FRANCES;337;ALMIRANTE BROWN 965 (MORON);;;BA;1708;1
17;BBVA BANCO FRANCES;463;ALTE. BROWN 965 - MORON - BS. AS.;;;BA;1708;1
17;BBVA BANCO FRANCES;189;AV. I. IRIAS 2425 (CASTELAR);;;BA;1712;1
17;BBVA BANCO FRANCES;34;ITUZAINGO;;;BA;1714;1
17;BBVA BANCO FRANCES;334;ITUZAINGO;;;BA;1714;1
17;BBVA BANCO FRANCES;58;BCO. FRANCES;;;BA;1722;1
17;BBVA BANCO FRANCES;130;SUC.MORENO;;;BA;1744;1
17;BBVA BANCO FRANCES;130;SUC MORENO;ESPANA 203;MORENO;BA;1744;1
17;BBVA BANCO FRANCES;191;GRAL.RODRIGUEZ;;;BA;1748;1
17;BBVA BANCO FRANCES;14;SAN JUSTO;;;BA;1754;1
17;BBVA BANCO FRANCES;24;HIPOLITO YRIGOYEN 2368 (SAN JUSTO);;;BA;1754;1
17;BBVA BANCO FRANCES;324;SUC.SAN JUSTO;;;BA;1754;1
17;BBVA BANCO FRANCES;136;G.DE LAFERRERE;;;BA;1757;1
17;BBVA BANCO FRANCES;142;EZEIZA;;;BA;1804;1
17;BBVA BANCO FRANCES;150;VALENTIN ALSINA;;;BA;1822;1
17;BBVA BANCO FRANCES;0;LANUS;;;BA;1824;1
17;BBVA BANCO FRANCES;22;LANUS;;;BA;1824;1
17;BBVA BANCO FRANCES;27;LANUS ESTE;;;BA;1824;1
17;BBVA BANCO FRANCES;30;GERLI;;;BA;1824;1
17;BBVA BANCO FRANCES;127;LANUS;;;BA;1824;1
17;BBVA BANCO FRANCES;194;LANUS;;;BA;1824;1
17;BBVA BANCO FRANCES;322;LANUS;;;BA;1824;1
17;BBVA BANCO FRANCES;29;HIPOLITO YRIGOYEN 6185 (R. DE ESCALADA);;;BA;1826;1
17;BBVA BANCO FRANCES;351;BANFIELD;;;BA;1828;1
17;BBVA BANCO FRANCES;23;LOMAS DE ZAMORA;;;BA;1832;1
17;BBVA BANCO FRANCES;323;LOMAS DE ZAMORA;;;BA;1832;1
